岐,bifurcation
岐,embranchement
岐,scène
岐,arène
岐,théâtre
希,espoir
希,demander
希,prier
希,implorer
希,dilution
希,Grèce
希,rare
希,"peu nombreux"
希,phénoménal
幾,combien
幾,quel
幾,quelques
忌,deuil
忌,détester
忌,répugnant
忌,"anniversaire du décès"
揮,brandir
揮,agiter
揮,remuer
揮,balancer
揮,secouer
机,bureau
机,table
旗,drapeau
旗,bannière
旗,étendard
既,déjà
既,auparavant
既,"il y a longtemps"
期,période
期,temps
期,date
期,terme
棋,"pièce d'échec"
棋,"échecs japonais"
棋,shogi
棄,abandonner
棄,jeter
棄,"se débarrasser"
棄,renoncer
棄,rejeter
棄,sacrifier
機,"métier à tisser"
機,mécanique
機,opportunité
機,machine
機,avion
機,organique
帰,"retour à la maison"
帰,"arriver à"
帰,"mener à"
帰,"aboutir à"
帰,renvoyer
気,esprit
気,air
気,atmosphère
気,humeur
汽,vapeur
祈,prier
祈,voeu
季,saison
紀,chronique
紀,compte-rendu
紀,narration
紀,histoire
紀,annales
紀,"ère géologique"
規,norme
規,mesure
記,inscrire
記,compte-rendu
記,narration
貴,précieux
貴,"de valeur"
貴,prisé
貴,estimé
貴,honneur
起,"se lever"
起,"se réveiller"
起,début
起,"se produire"
起,provoquer
軌,ornière
軌,rails
軌,orbite
軌,modèle
軌,"façon de faire"
輝,étincelant
輝,étincelle
輝,briller
輝,scintiller
飢,faim
飢,famine
騎,cavalier
騎,"monter à cheval"
騎,"compteur de cavaliers"
鬼,démon
鬼,monstre
亀,tortue
偽,faux
偽,mensonge
偽,berner
偽,prétendre
偽,imitation
偽,contrefaçon
儀,cérémonie
儀,règle
儀,affaire
儀,cas
儀,matière
儀,manières
宜,convenable
宜,bon
宜,"mes amitiés!"
戯,divertissement
戯,jeu
戯,sport
技,habileté
技,art
技,technique
技,"jeu (d'acteur)"
技,prouesse
技,métier
技,vocation
技,arts
擬,imitation
擬,"pointer une arme"
擬,nommer
擬,comparer
欺,tromperie
欺,tricherie
欺,supercherie
犠,sacrifice
疑,douter
疑,méfiance
疑,soupçon
疑,question
義,vertu
義,justice
義,moralité
義,honneur
義,loyauté
義,signification
議,délibération
議,entretien
議,débat
議,considération
菊,chrysanthème
吉,"bonne chance"
吉,joie
吉,félicitations
喫,consommer
喫,manger
喫,boire
喫,fumer
喫,"recevoir (un coup)"
詰,"hermétiquement clos"
詰,conserve
詰,coincé
詰,réprimande
詰,blâme
却,"au lieu de"
却,"au contraire"
却,plutôt
客,hôte
客,client
客,visiteur
脚,"pied (d'un objet)"
脚,patins
脚,"train d'atterrissage"
虐,tyranniser
虐,opprimer
逆,inverse
逆,contraire
逆,opposé
逆,mauvais
丘,colline
丘,butte
久,longtemps
久,"vieille histoire"
休,repos
休,"jour de repos"
休,"se coucher"
休,dormir
及,allonger
及,"tendre le bras"
及,exercice
及,s'étendre
及,causer
吸,aspirer
吸,absorber
吸,inhaler
吸,siroter
宮,sanctuaire
宮,constellations
宮,palais
宮,princesse
弓,arc
弓,archet
急,urgence
急,"se dépêcher"
急,soudain
急,raide
急,abrupt
急,aigu
救,sauvetage
救,sauver
救,aider
救,secourir
救,récupérer
朽,délabré
朽,pourri
朽,"rester reclus"
求,réclamer
求,demander
求,vouloir
求,désirer
泣,pleurer
泣,gémir
球,balle
球,sphère
究,recherche
究,étudier
窮,extrêmement
窮,indigent
窮,fauché
窮,souffrir
窮,perplexe
窮,acculé
級,classe
級,rang
級,grade
級,niveau
糾,entortiller
糾,demander
糾,enquêter
糾,vérifier
給,salaire
給,paye
給,cadeau
給,allocation
給,subventions
給,accorder
給,"conférer à"
旧,"ancien temps"
旧,"anciennes choses"
旧,"ancien ami"
旧,"ancien -"
旧,ex-
牛,vache
去,parti
去,passé
去,quitter
去,s'écouler
去,éliminer
去,divorce
居,"se trouver"
居,résider
居,être
居,exister
居,"vivre avec"
巨,gigantesque
巨,grand
巨,gros
拒,refuser
拒,repousser
拒,rejeter
拒,décliner
拠,"point d'appui"
拠,prise
拠,"basé sur"
拠,suivre
拠,"par conséquent"
挙,"faire monter"
挙,plan
挙,projet
挙,conduite
挙,actions
虚,vide
虚,impréparation
虚,craquelure
虚,fissure
虚,contre-vérité
許,autorisation
許,permettre
許,seulement
距,"longue distance"
距,"éperon (botanique)"
距,"fanon (de cheval)"
漁,"pêcher (en masse)"
漁,pêcherie
魚,poisson
享,recevoir
享,accepter
享,"répondre (téléphone)"
享,prendre
享,obtenir
京,capitale
京,10**16
供,présenter
供,offrir
供,soumettre
供,proposer
供,accompagner
供,"servir (plat)"
供,"pluriel cérémonieux"
競,compétition
競,rivaliser
競,enchère
競,"vente aux enchères"
競,combat
競,concours
競,course
共,ensemble
共,"les deux"
共,"ni l'un ni l'autre"
共,tous
共,et
共,semblable
共,avec
凶,vaurien
凶,mauvais
凶,malchance
凶,désastre
協,coopération
協,co-
叫,crier
叫,hurler
叫,s'exclamer
境,frontière
境,région
境,environnement
峡,gorge
峡,ravin
峡,"vallée étroite"
強,fort
恐,peur
恐,épouvante
恐,crainte
恭,respectueux
挟,pincer
挟,"entre deux"
教,enseigner
教,foi
教,doctrine
橋,pont
況,situation
況,condition
況,"encore moins"
況,"encore plus"
況,"à plus forte raison"
狂,fou
狂,aliéné
狂,insensé
狂,confusion
狭,étroit
狭,exigu
狭,serré
狭,"se contracter"
矯,rectifier
矯,redresser
矯,corriger
矯,réformer
矯,guérir
矯,contrôler
矯,"faire semblant"
矯,falsifier
胸,poitrine
胸,seins
胸,coeur
胸,sentiments
脅,menacer
脅,contraindre
興,intérêt
興,divertir
興,ranimer
興,"rétablir (fortune)"
興,plaisir
興,prospérer
郷,"village natal"
郷,village
郷,"lieu de naissance"
郷,région
鏡,miroir
鏡,-scope
鏡,"tonneau (saké)"
鏡,"gâteau de riz de Nouvel an"
響,résonner
響,écho
響,son
響,sonner
響,vibrer
驚,étonnement
驚,surpris
驚,effrayé
驚,stupéfié
仰,"regarder en l'air"
仰,"dire (humble)"
仰,dépendre
仰,chercher
仰,respecter
仰,révérer
仰,boire
仰,"prendre (nourriture)"
凝,congeler
凝,geler
凝,rigide
凝,"être absorbé"
凝,coagulation
暁,"point du jour"
暁,aube
暁,"au cas où"
業,activité
業,vocation
業,arts
業,représentation
業,karma
局,local
局,pièce
局,bureau
局,affaire
局,conclusion
局,"dame de cour"
局,"dame d'honneur"
局,"son appartement à elle"
曲,courber
曲,musique
曲,mélodie
曲,composition
曲,plaisir
曲,injustice
曲,faute
曲,malhonnête
曲,pervers
曲,pencher
極,extrêmes
極,"pôles (N et S)"
極,décision
極,conclusion
極,fin
極,"plus haut rang"
極,"pôles électriques"
極,très
極,extrêmement
極,"le plus"
極,hautement
極,10**48
玉,bijoux
玉,balle
玉,boule
桐,paulownia
勤,assiduité
勤,application
勤,travailler
勤,"être employé"
均,nivelé
均,égalisé
均,moyenne
錦,brocart
錦,"belle robe"
錦,honneurs
斤,hache
斤,"kin = 1/160 monme = 600 grammes"
斤,rosse
斤,"compteur de pains"
琴,koto
琴,harpe
禁,interdiction
禁,"défense de"
筋,muscle
筋,tendon
筋,fibre
筋,veine
筋,intrigue
筋,lignée
筋,raison
緊,tendu
緊,solide
緊,dur
緊,fiable
緊,serré
菌,"germe (microbien)"
菌,champignon
菌,bactérie
襟,nuque
襟,col
襟,revers
謹,révérencieusement
謹,humblement
謹,discret
近,près
近,tôt
近,proche
近,"équivalent à"
金,or
吟,versifier
吟,réciter
吟,récital
吟,chant
銀,argent
九,neuf
句,phrase
句,clause
句,paragraphe
句,passage
句,"compteur de haïku"
区,circonscription
区,arrondissement
苦,souffrir
苦,peine
苦,affliction
苦,souci
苦,amer
苦,renfrogné
駆,conduire
駆,courir
駆,galoper
駆,aiguillonner
駆,"pousser à"
駒,poulain
駒,cheval
駒,poney
具,outils
具,ustensiles
具,moyens
具,ingrédients
具,possession
具,"compteur d'armures, costumes, meubles"
具,minutieusement
愚,stupide
愚,absurdité
愚,idiot
愚,bête
虞,crainte
虞,peur
虞,anxiété
虞,inquiétude
空,vide
空,ciel
空,vacant
空,creux
偶,"par hasard"
